Wavelength(nm),Intensity
412.0465000000002,830.1869105263157
412.3073000000002,835.8392052631577
412.56810000000024,842.308015789474
412.82890000000015,847.9720631578945
413.0896000000002,854.0612473684213
413.3504000000001,859.4451947368422
413.6112000000001,865.035642105263
413.87190000000004,871.2458684210525
414.13270000000006,877.1216315789476
414.3934,882.829442105263
414.6540999999999,889.2686105263159
414.9148999999998,894.9599894736843
415.17559999999975,901.2245894736843
415.43630000000013,907.2168263157895
415.69700000000006,913.451805263158
415.9577,920.0834052631578
416.2183999999998,926.2424210526316
416.4790000000001,932.8032736842106
416.7397,938.2274789473685
417.00039999999996,943.3462631578948
417.26100000000025,949.0100315789473
417.5217000000002,955.6223684210527
417.7822999999999,961.9257736842108
418.0429000000002,968.0767947368419
418.3035,973.9318315789474
418.56419999999986,979.746305263158
418.82480000000015,985.6781421052631
419.0854,991.6080052631578
419.3459000000001,997.6532105263158
419.6064999999999,1004.3831263157896
419.8671000000002,1010.1333157894735
420.1277,1015.6402631578952
420.38820000000015,1021.5664736842103
420.6488,1027.6011052631577
420.9093000000001,1032.78952631579
421.1698999999999,1039.250894736842
421.43040000000013,1045.3116842105262
421.6908999999998,1051.4442631578947
421.9514,1057.0448947368425
422.2119000000002,1063.1962105263162
422.4723999999998,1069.933105263158
422.7329,1076.0934736842107
422.9934000000001,1082.3246842105268
423.2538999999999,1089.459105263158
423.5142999999999,1097.0559473684211
423.7748000000001,1103.3117368421051
424.0352000000001,1110.0689473684208
424.29569999999984,1117.0093157894732
424.55609999999984,1124.3784736842106
424.81660000000005,1131.1288421052634
425.07700000000017,1137.9061052631578
425.3374000000002,1145.045842105263
425.59779999999984,1151.9914210526315
425.85819999999984,1159.2773684210529
426.11859999999984,1166.2790000000002
426.37899999999996,1173.4195263157894
426.6392999999999,1181.289842105263
426.8997,1188.6994210526316
427.1599999999999,1196.627842105263
427.4204,1203.9891578947365
427.68069999999994,1210.5321052631575
427.9411,1217.6517368421053
428.2014,1224.897368421053
428.4616999999999,1231.2514210526317
428.7219999999998,1239.3816842105268
428.98229999999984,1247.2052631578947
429.24259999999975,1255.2497894736841
429.50290000000024,1262.810157894737
429.76320000000015,1270.432789473684
430.0235000000002,1278.0708947368419
430.2837,1286.0767894736837
430.5439999999999,1293.8131052631575
430.80419999999975,1302.0993157894738
431.06450000000024,1310.3418421052631
431.32470000000006,1318.6506842105264
431.58489999999995,1325.8700526315788
431.8451000000002,1333.5303684210528
432.1054000000002,1341.4118421052633
432.36560000000003,1348.7702105263156
432.6257999999999,1356.992526315789
432.88590000000016,1364.1922105263154
433.14610000000005,1371.973789473684
433.4062999999999,1379.6874210526312
433.66650000000004,1387.3441578947366
433.92659999999984,1394.7923684210527
434.1868000000002,1401.5513157894738
434.44689999999997,1408.8082631578945
434.70700000000016,1416.2903157894737
434.96709999999996,1423.7523684210526
435.2273000000002,1431.7506842105265
435.4874,1438.7277368421055
435.7475000000002,1446.8555263157896
436.00759999999997,1454.083105263158
436.26770000000016,1462.026052631579
436.52769999999987,1469.8108947368423
436.78779999999995,1478.3895789473686
437.04789999999986,1485.671052631579
437.3078999999999,1493.608947368421
437.56800000000015,1501.9485789473686
437.8279999999998,1510.6001578947369
438.0879999999999,1518.7888947368417
438.34800000000007,1526.8835789473687
438.60810000000015,1535.4884736842102
438.86809999999986,1544.393473684211
439.1281,1551.3610000000006
439.3881,1558.042105263158
439.6480000000001,1566.1523157894742
439.90800000000013,1573.7169473684214
440.16799999999984,1581.0128947368423
440.4278999999999,1588.1025263157892
440.68789999999996,1595.8464210526317
440.94780000000003,1603.3806315789473
441.2078,1610.3575263157898
441.4677000000001,1617.0144736842103
441.72760000000005,1622.6737894736843
441.9875000000001,1630.710157894737
442.2474000000001,1637.3572631578952
442.50730000000016,1644.5215789473689
442.7672000000001,1652.4414210526313
443.0271000000002,1659.7316842105258
443.2870000000001,1666.6316842105266
443.54690000000005,1673.452315789474
443.80670000000003,1680.6879473684214
444.0666,1687.9285789473684
444.32640000000004,1694.8624210526316
444.5861999999999,1700.467263157895
444.8460999999998,1706.8222631578944
445.1059000000002,1714.008473684211
445.3657000000001,1721.3610526315795
445.6255,1727.6808421052629
445.88530000000003,1734.6294736842106
446.1450999999999,1741.1809473684207
446.4048999999998,1748.2018421052628
446.66459999999995,1754.4377368421053
446.9244,1761.463052631579
447.18419999999986,1767.4841578947373
447.4439000000001,1775.128947368421
447.7035999999999,1782.7293157894742
