Wavelength(nm),Intensity
393.7713999999999,6.652146714285715
394.03269999999986,6.681550857142857
394.2941,6.646682285714286
394.55540000000013,6.695862571428573
394.8167000000001,6.762997571428572
395.0779999999998,6.855113238095238
395.3392999999999,6.860317619047619
395.6005999999999,6.881654952380953
395.8619,6.867863714285717
396.1232,6.762737476190476
396.38439999999997,6.698204571428572
396.6457,6.632370476190475
396.90690000000006,6.605568619047618
397.16819999999996,6.595160000000001
397.42940000000004,6.694821714285715
397.69070000000005,6.567837476190476
397.9519,6.499922047619048
398.2131,6.6435598095238095
398.47429999999997,6.788238380952381
398.7354999999999,6.790580285714286
398.99669999999986,6.846005619047618
399.25789999999984,6.82909180952381
399.5190999999998,6.708873095238097
399.7802000000001,6.59594061904762
400.04139999999995,6.579547238095238
400.3024999999999,6.489253142857143
400.5636999999999,6.421857952380952
400.82480000000004,6.428623523809524
401.0860000000001,6.691439095238095
401.3471,6.826229476190476
401.6081999999999,6.677127142857142
401.8693000000001,6.499661619047619
402.1304,6.6224823809523805
402.3914999999999,6.767941904761906
402.6526000000001,6.953994333333334
402.9137,6.9230290000000005
403.17469999999986,6.832474666666666
403.4358000000001,6.578506285714287
403.6967999999999,6.568357999999999
403.9579000000001,6.631850190476192
404.21889999999996,6.5048660000000025
404.47999999999985,6.469997428571428
404.741,6.520478714285715
405.0020000000001,6.6729638571428564
405.263,6.687795952380952
405.5240000000001,6.609471666666666
405.78499999999997,6.793442761904761
406.0460000000001,6.873588428571429
406.3069999999999,6.780431952380954
406.5679,6.769242761904762
406.82890000000015,6.678168095238096
407.0897999999999,6.618579380952383
407.35080000000005,6.491074666666667
407.61170000000016,6.360187190476192
407.8727,6.3255790476190485
408.13360000000006,6.599063285714284
408.39450000000005,6.71720019047619
408.65539999999993,6.842622904761904
408.9162999999999,6.978194190476191
409.17719999999997,7.129638285714285
409.4381000000001,7.253499857142858
409.69899999999984,7.283684523809525
409.95979999999986,7.55222480952381
410.22069999999997,7.564194666666666
410.4815,7.631069571428573
410.7424,7.539214142857144
411.0032,7.370856190476191
411.264,7.194171285714287
411.5249000000002,7.182982000000002
411.7857000000002,7.298777047619048
412.0465000000002,7.344314333333334
412.3073000000002,7.311527571428572
412.56810000000024,7.539214047619047
412.82890000000015,7.5660161428571415
413.08960000000013,7.718240952380953
413.35040000000004,7.6479833809523825
413.61120000000005,7.600884666666667
413.8719,7.618579238095238
414.1327,7.651626333333334
414.39340000000004,7.62222219047619
414.6540999999999,7.8327348571428566
414.9148999999999,7.826750047619048
415.1755999999998,8.066146190476191
415.4363000000001,8.153057714285715
415.697,8.27041357142857
415.95770000000005,8.373978238095239
416.21839999999986,8.37137657142857
416.47900000000004,8.440853619047617
416.73969999999997,8.36252923809524
417.0004,8.148373714285714
417.26100000000025,8.097892285714286
417.5217000000001,8.384907666666667
417.78229999999996,8.490294285714286
418.0429000000002,8.577986142857142
418.3035,8.620400761904765
418.5641999999999,8.62664619047619
418.82480000000015,8.724486047619047
419.08540000000005,8.571220619047617
419.3459000000001,8.719281857142855
419.6065,8.872287000000002
419.86710000000016,8.678948809523812
420.12770000000006,8.557168714285714
420.3882000000001,8.571480523809523
420.64880000000005,8.50824857142857
420.90930000000003,8.38178519047619
421.1699,8.397657714285714
421.4304000000001,8.33806880952381
421.6908999999998,8.347957333333332
421.95140000000004,8.230080666666668
422.2119000000001,8.18194119047619
422.4723999999999,8.290190047619046
422.7328999999999,8.340411476190477
